sample_id	family_ncbi	phylum_ncbi	comm_id	rela_fam_comm
1012000	Prevotellaceae	Bacteroidota	6	0.34723736175516423
1012000	Rhodospirillaceae	Pseudomonadota	6	0.020062626861465514
1012000	Rikenellaceae	Bacteroidota	6	0.1863124745908826
1012000	Selenomonadaceae	Bacillota	1	0.007669186983737017
1012000	Spirochaetaceae	Spirochaetota	6	0.003634101762507141
1012000	Streptococcaceae	Bacillota	1	0.017742878330454775
1012000	Succinivibrionaceae	Pseudomonadota	1	0.001271261456078337
1012000	Sutterellaceae	Pseudomonadota	1	0.0034737129758938595
1012000	Sutterellaceae	Pseudomonadota	6	0.08781025915561778
1012000	Tannerellaceae	Bacteroidota	6	0.027163850099450756
1012000	Veillonellaceae	Bacillota	1	0.08044362982739148
1012001	Acetobacteraceae	Pseudomonadota	6	8.744837961235848e-4
1012001	Acidaminococcaceae	Bacillota	1	0.01149912125309852
1012001	Acidaminococcaceae	Bacillota	6	0.011474033204699271
1012001	Atopobiaceae	Actinomycetota	1	0.003438925664089723
1012001	Bacteroidaceae	Bacteroidota	6	0.1364500412414401
1012001	Barnesiellaceae	Bacteroidota	6	0.011954915795878615
1012001	Bifidobacteriaceae	Actinomycetota	1	0.10857881563893534
1012001	Christensenellaceae	Bacillota	1	7.751115308267367e-4
1012001	Clostridiaceae	Bacillota	1	0.06701035039982868
1012001	Coriobacteriaceae	Actinomycetota	1	0.02756363189491181
1012001	Coriobacteriaceae	Actinomycetota	1	0.0018796535953483687
1012001	Desulfovibrionaceae	Pseudomonadota	1	0.003403661432483505
1012001	Eggerthellaceae	Actinomycetota	1	0.007630929644544361
1012001	Erysipelotrichaceae	Bacillota	1	0.021491953519908978
1012001	Eubacteriaceae	Bacillota	1	0.060861614740858154
1012001	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	0.0016288358208842292
1012001	Fusobacteriaceae	Fusobacteriota	6	0.0025258559154224896
1012001	Hydrogenophilaceae	Pseudomonadota	6	0.009791115064196332
1012001	Lachnospiraceae	Bacillota	1	0.18212460977191014
1012001	Lachnospiraceae	Bacillota	6	0.004509741418488483
1012001	Lactobacillaceae	Bacillota	1	0.006659083656429634
1012001	Methanobacteriaceae	Euryarchaeota	1	0.006742892330794848
1012001	Moraxellaceae	Pseudomonadota	1	0
1012001	Mycoplasmataceae	Mycoplasmatota	1	0.003268125315728245
1012001	Odoribacteraceae	Bacteroidota	6	0.013623346345389838
1012001	Oscillospiraceae	Bacillota	1	0.014835418508128695
1012001	Oscillospiraceae	Bacillota	6	0.0016751402617208588
1012001	Peptostreptococcaceae	Bacillota	1	9.444735115123068e-4
1012001	Prevotellaceae	Bacteroidota	1	7.077965528330754e-4
1012001	Prevotellaceae	Bacteroidota	6	0.2704850674001842
1012001	Rhodospirillaceae	Pseudomonadota	6	0.0018540172064791217
1012001	Rikenellaceae	Bacteroidota	6	0.28570231012706626
1012001	Selenomonadaceae	Bacillota	1	0.010136343555002711
1012001	Spirochaetaceae	Spirochaetota	6	0.005147730961468987
1012001	Streptococcaceae	Bacillota	1	0.01040534007185307
1012001	Succinivibrionaceae	Pseudomonadota	1	0.005979677652660708
1012001	Sutterellaceae	Pseudomonadota	1	4.45124680696247e-4
1012001	Sutterellaceae	Pseudomonadota	6	0.021785274214752695
1012001	Tannerellaceae	Bacteroidota	6	0.02006695775147083
1012001	Veillonellaceae	Bacillota	1	0.09155667018625682
1012002	Acetobacteraceae	Pseudomonadota	6	0
1012002	Acidaminococcaceae	Bacillota	1	0.013416470937907345
1012002	Acidaminococcaceae	Bacillota	6	0
1012002	Atopobiaceae	Actinomycetota	1	0.0021018809461113594
1012002	Bacteroidaceae	Bacteroidota	6	0.03866248881565961
1012002	Barnesiellaceae	Bacteroidota	6	0.0018778578252931601
1012002	Bifidobacteriaceae	Actinomycetota	1	0.047365309389775664
1012002	Christensenellaceae	Bacillota	1	5.782728293214284e-4
1012002	Clostridiaceae	Bacillota	1	0.07286253779964694
1012002	Coriobacteriaceae	Actinomycetota	1	0.005662470092209091
1012002	Coriobacteriaceae	Actinomycetota	1	2.617154847672401e-4
1012002	Desulfovibrionaceae	Pseudomonadota	1	0.0023419339318163394
1012002	Eggerthellaceae	Actinomycetota	1	0.001900502237359885
1012002	Erysipelotrichaceae	Bacillota	1	0.01210110642440487
1012002	Eubacteriaceae	Bacillota	1	0.0358897689940393
1012002	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	3.9147748885401813e-4
1012002	Fusobacteriaceae	Fusobacteriota	6	0.02044390740773928
1012002	Hydrogenophilaceae	Pseudomonadota	6	0.017731916557391623
1012002	Lachnospiraceae	Bacillota	1	0.096553459177527
1012002	Lachnospiraceae	Bacillota	6	0.011516331336406008
1012002	Lactobacillaceae	Bacillota	1	0.007073581603682291
1012002	Methanobacteriaceae	Euryarchaeota	1	0.006596163843349654
1012002	Moraxellaceae	Pseudomonadota	1	5.005260958164453e-5
1012002	Mycoplasmataceae	Mycoplasmatota	1	0.0022661415892207062
1012002	Odoribacteraceae	Bacteroidota	6	0.003910282765199152
1012002	Oscillospiraceae	Bacillota	1	0.011455047610114856
1012002	Oscillospiraceae	Bacillota	6	0.01688528718702018
1012002	Peptostreptococcaceae	Bacillota	1	6.799210642633757e-4
1012002	Prevotellaceae	Bacteroidota	1	0.003265429460458296
1012002	Prevotellaceae	Bacteroidota	6	0.7064812937421284
1012002	Rhodospirillaceae	Pseudomonadota	6	0.0034376566171942322
1012002	Rikenellaceae	Bacteroidota	6	0.0300819426233651
1012002	Selenomonadaceae	Bacillota	1	0.026289665245461287
1012002	Spirochaetaceae	Spirochaetota	6	0.05243665977614173
1012002	Streptococcaceae	Bacillota	1	0.007852028949743307
1012002	Succinivibrionaceae	Pseudomonadota	1	0.011750417355268395
1012002	Sutterellaceae	Pseudomonadota	1	3.049983281443043e-4
1012002	Sutterellaceae	Pseudomonadota	6	0.007640183391719659
1012002	Tannerellaceae	Bacteroidota	6	0.01026609176780334
1012002	Veillonellaceae	Bacillota	1	0.19015939303679213
1012003	Acetobacteraceae	Pseudomonadota	6	0
1012003	Acidaminococcaceae	Bacillota	1	0.02194276478461039
1012003	Acidaminococcaceae	Bacillota	6	0.002289568284505562
1012003	Atopobiaceae	Actinomycetota	1	0.002457929550402335
1012003	Bacteroidaceae	Bacteroidota	6	0.05278298160543038
1012003	Barnesiellaceae	Bacteroidota	6	9.135412661198991e-4
1012003	Bifidobacteriaceae	Actinomycetota	1	0.04882925616270116
1012003	Christensenellaceae	Bacillota	1	1.4951784741299283e-4
1012003	Clostridiaceae	Bacillota	1	0.056695191167457956
1012003	Coriobacteriaceae	Actinomycetota	1	0.007735841020300644
1012003	Coriobacteriaceae	Actinomycetota	1	3.2517829853256626e-4
1012003	Desulfovibrionaceae	Pseudomonadota	1	0.0019436104784598966
1012003	Eggerthellaceae	Actinomycetota	1	0.0012175617573194236
1012003	Erysipelotrichaceae	Bacillota	1	0.007921142317751621
1012003	Eubacteriaceae	Bacillota	1	0.04121936453447025
1012003	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	3.338555362986983e-5
1012003	Fusobacteriaceae	Fusobacteriota	6	0.05505242427059148
1012003	Hydrogenophilaceae	Pseudomonadota	6	0.039239076449164745
1012003	Lachnospiraceae	Bacillota	1	0.08671698897531312
1012003	Lachnospiraceae	Bacillota	6	0.0018186862731636398
1012003	Lactobacillaceae	Bacillota	1	0.008084747021719964
1012003	Methanobacteriaceae	Euryarchaeota	1	0.003099782590458259
1012003	Moraxellaceae	Pseudomonadota	1	1.94340846084748e-5
1012003	Mycoplasmataceae	Mycoplasmatota	1	9.980468007749423e-4
1012003	Odoribacteraceae	Bacteroidota	6	0.0012024809667096385
1012003	Oscillospiraceae	Bacillota	1	0.004665109463516556
1012003	Oscillospiraceae	Bacillota	6	0.003229403248672152
1012003	Peptostreptococcaceae	Bacillota	1	0.0022645176335643917
1012003	Prevotellaceae	Bacteroidota	1	0.0015523819024762927
1012003	Prevotellaceae	Bacteroidota	6	0.766428780310757
1012003	Rhodospirillaceae	Pseudomonadota	6	6.169123827138004e-4
1012003	Rikenellaceae	Bacteroidota	6	0.01388370646459253
1012003	Selenomonadaceae	Bacillota	1	0.016532550117672438
1012003	Spirochaetaceae	Spirochaetota	6	0.004701804409765648
1012003	Streptococcaceae	Bacillota	1	0.007655437551670778
1012003	Succinivibrionaceae	Pseudomonadota	1	8.190246638699914e-4
1012003	Sutterellaceae	Pseudomonadota	1	7.43368966747992e-5
1012003	Sutterellaceae	Pseudomonadota	6	0.011088586135945449
1012003	Tannerellaceae	Bacteroidota	6	0.007053147622668245
1012003	Veillonellaceae	Bacillota	1	0.3778944190219953
1012004	Acetobacteraceae	Pseudomonadota	6	0.0012535588933224877
1012004	Acidaminococcaceae	Bacillota	1	0.008622752149782496
1012004	Acidaminococcaceae	Bacillota	6	0.014656258927978628
1012004	Atopobiaceae	Actinomycetota	1	0.005041305108368199
1012004	Bacteroidaceae	Bacteroidota	6	0.2744235521954425
1012004	Barnesiellaceae	Bacteroidota	6	0.016121253658058814
1012004	Bifidobacteriaceae	Actinomycetota	1	0.16729183295254585
1012004	Christensenellaceae	Bacillota	1	4.529742152881344e-4
1012004	Clostridiaceae	Bacillota	1	0.030336867358143668
1012004	Coriobacteriaceae	Actinomycetota	1	0.02368410822162468
1012004	Coriobacteriaceae	Actinomycetota	1	7.774650123489582e-4
1012004	Desulfovibrionaceae	Pseudomonadota	1	0.005518531284052839
1012004	Eggerthellaceae	Actinomycetota	1	0.004521597970991375
1012004	Erysipelotrichaceae	Bacillota	1	0.017176486562761228
1012004	Eubacteriaceae	Bacillota	1	0.034857424730310275
1012004	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	1.3353675829022376e-4
1012004	Fusobacteriaceae	Fusobacteriota	6	2.4162779282967188e-4
1012004	Hydrogenophilaceae	Pseudomonadota	6	0.0031106002664072546
1012004	Lachnospiraceae	Bacillota	1	0.14131379193360646
1012004	Lachnospiraceae	Bacillota	6	3.141518287857198e-4
1012004	Lactobacillaceae	Bacillota	1	0.012643882376066286
1012004	Methanobacteriaceae	Euryarchaeota	1	0.001149937356970948
1012004	Moraxellaceae	Pseudomonadota	1	1.3057434923175604e-4
1012004	Mycoplasmataceae	Mycoplasmatota	1	4.421711295737686e-4
1012004	Odoribacteraceae	Bacteroidota	6	0.016128936667979956
1012004	Oscillospiraceae	Bacillota	1	0.012916238796504163
1012004	Oscillospiraceae	Bacillota	6	0.013464172399327404
1012004	Peptostreptococcaceae	Bacillota	1	3.1233220904256724e-4
1012004	Prevotellaceae	Bacteroidota	1	4.399185944642918e-4
1012004	Prevotellaceae	Bacteroidota	6	0.27959841001774166
1012004	Rhodospirillaceae	Pseudomonadota	6	0.002079871018154215
1012004	Rikenellaceae	Bacteroidota	6	0.23339151881951664
1012004	Selenomonadaceae	Bacillota	1	0.07103025288936715
1012004	Spirochaetaceae	Spirochaetota	6	0.0015535656314733172
1012004	Streptococcaceae	Bacillota	1	0.005415288170532
1012004	Succinivibrionaceae	Pseudomonadota	1	0.007521020680485868
1012004	Sutterellaceae	Pseudomonadota	1	8.388104298856602e-4
1012004	Sutterellaceae	Pseudomonadota	6	0.026448666087247167
1012004	Tannerellaceae	Bacteroidota	6	0.05100425856049413
1012004	Veillonellaceae	Bacillota	1	0.11563201985831842
1012005	Acetobacteraceae	Pseudomonadota	6	0.0012582376797917675
1012005	Acidaminococcaceae	Bacillota	1	0.01700542864141036
1012005	Acidaminococcaceae	Bacillota	6	0.06117839289805895
1012005	Atopobiaceae	Actinomycetota	1	0.00443731175039774
1012005	Bacteroidaceae	Bacteroidota	6	0.18870140598089072
1012005	Barnesiellaceae	Bacteroidota	6	0.005219135488189908
1012005	Bifidobacteriaceae	Actinomycetota	1	0.1387257392318455
1012005	Christensenellaceae	Bacillota	1	4.17396308513651e-4
1012005	Clostridiaceae	Bacillota	1	0.03007775330846132
1012005	Coriobacteriaceae	Actinomycetota	1	0.019867068904477737
1012005	Coriobacteriaceae	Actinomycetota	1	0.0012896722931847475
1012005	Desulfovibrionaceae	Pseudomonadota	1	0.0015921873565758185
1012005	Eggerthellaceae	Actinomycetota	1	0.003422993121027407
1012005	Erysipelotrichaceae	Bacillota	1	0.01950335257879626
1012005	Eubacteriaceae	Bacillota	1	0.0366628927056753
1012005	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	2.4139277032045862e-4
1012005	Fusobacteriaceae	Fusobacteriota	6	0
1012005	Hydrogenophilaceae	Pseudomonadota	6	0.015486317977699735
1012005	Lachnospiraceae	Bacillota	1	0.12068495756173309
1012005	Lachnospiraceae	Bacillota	6	0
1012005	Lactobacillaceae	Bacillota	1	0.008947319606292494
1012005	Methanobacteriaceae	Euryarchaeota	1	0.0017930212665647443
1012005	Moraxellaceae	Pseudomonadota	1	0
1012005	Mycoplasmataceae	Mycoplasmatota	1	4.9404763012478e-4
1012005	Odoribacteraceae	Bacteroidota	6	0.008052958184990298
1012005	Oscillospiraceae	Bacillota	1	0.009178630924013158
1012005	Oscillospiraceae	Bacillota	6	0.02412637702503351
1012005	Peptostreptococcaceae	Bacillota	1	7.024257886399226e-4
1012005	Prevotellaceae	Bacteroidota	1	0.0011802296186691837
1012005	Prevotellaceae	Bacteroidota	6	0.4394131372790414
1012005	Rhodospirillaceae	Pseudomonadota	6	0
1012005	Rikenellaceae	Bacteroidota	6	0.13141703235797098
1012005	Selenomonadaceae	Bacillota	1	0.06868198953560008
1012005	Spirochaetaceae	Spirochaetota	6	3.9359945415163867e-4
1012005	Streptococcaceae	Bacillota	1	0.008261736818109176
1012005	Succinivibrionaceae	Pseudomonadota	1	0.0018127436391018044
1012005	Sutterellaceae	Pseudomonadota	1	9.748516375333552e-4
1012005	Sutterellaceae	Pseudomonadota	6	0.05461693575264312
1012005	Tannerellaceae	Bacteroidota	6	0.025849712990423192
1012005	Veillonellaceae	Bacillota	1	0.2132596888654945
1012006	Acetobacteraceae	Pseudomonadota	6	0.0017437154451318292
1012006	Acidaminococcaceae	Bacillota	1	0.011128586320911698
1012006	Acidaminococcaceae	Bacillota	6	0.043739160258237354
1012006	Atopobiaceae	Actinomycetota	1	0.004409783641126695
1012006	Bacteroidaceae	Bacteroidota	6	0.32114796726995953
1012006	Barnesiellaceae	Bacteroidota	6	0.007082059258922473
1012006	Bifidobacteriaceae	Actinomycetota	1	0.21136317069829216
1012006	Christensenellaceae	Bacillota	1	4.6295901957972156e-4
1012006	Clostridiaceae	Bacillota	1	0.026942223464535085
1012006	Coriobacteriaceae	Actinomycetota	1	0.03378335649021897
1012006	Coriobacteriaceae	Actinomycetota	1	0.0015541546541224269
1012006	Desulfovibrionaceae	Pseudomonadota	1	0.004387218173669548
1012006	Eggerthellaceae	Actinomycetota	1	0.006150125591883848
1012006	Erysipelotrichaceae	Bacillota	1	0.005309216579396663
1012006	Eubacteriaceae	Bacillota	1	0.0368120940912749
1012006	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	1.3207076765918996e-4
1012006	Fusobacteriaceae	Fusobacteriota	6	4.353128688356102e-4
1012006	Hydrogenophilaceae	Pseudomonadota	6	0.006343537258597084
1012006	Lachnospiraceae	Bacillota	1	0.08983940159871277
1012006	Lachnospiraceae	Bacillota	6	2.2593486016969457e-4
1012006	Lactobacillaceae	Bacillota	1	0.011953354253086204
1012006	Methanobacteriaceae	Euryarchaeota	1	0.0018335495882620273
1012006	Moraxellaceae	Pseudomonadota	1	1.0396735171384967e-4
1012006	Mycoplasmataceae	Mycoplasmatota	1	1.6548832359940076e-4
1012006	Odoribacteraceae	Bacteroidota	6	0.015093024701993668
1012006	Oscillospiraceae	Bacillota	1	0.01589784991249252
1012006	Oscillospiraceae	Bacillota	6	0.022603811964629066
1012006	Peptostreptococcaceae	Bacillota	1	4.938377110615185e-4
1012006	Prevotellaceae	Bacteroidota	1	8.592989586014654e-4
1012006	Prevotellaceae	Bacteroidota	6	0.26120494073684536
1012006	Rhodospirillaceae	Pseudomonadota	6	0.004909818702427828
1012006	Rikenellaceae	Bacteroidota	6	0.15522213922981273
1012006	Selenomonadaceae	Bacillota	1	0.06561593028716609
1012006	Spirochaetaceae	Spirochaetota	6	8.025050953704736e-4
1012006	Streptococcaceae	Bacillota	1	0.005968589805279717
1012006	Succinivibrionaceae	Pseudomonadota	1	0.0037869104774006937
1012006	Sutterellaceae	Pseudomonadota	1	0.0010127845610544335
1012006	Sutterellaceae	Pseudomonadota	6	0.09145867651034405
1012006	Tannerellaceae	Bacteroidota	6	0.04194197750452523
1012006	Veillonellaceae	Bacillota	1	0.12198677124328672
1012007	Acetobacteraceae	Pseudomonadota	6	0
1012007	Acidaminococcaceae	Bacillota	1	0.01192843290698001
1012007	Acidaminococcaceae	Bacillota	6	0.06416374843279463
1012007	Atopobiaceae	Actinomycetota	1	0.0036527238702806037
1012007	Bacteroidaceae	Bacteroidota	6	0.24446598510379208
1012007	Barnesiellaceae	Bacteroidota	6	0.006278853329270056
1012007	Bifidobacteriaceae	Actinomycetota	1	0.08015898799229323
1012007	Christensenellaceae	Bacillota	1	3.663130171170809e-4
1012007	Clostridiaceae	Bacillota	1	0.04299082447973989
1012007	Coriobacteriaceae	Actinomycetota	1	0.01899061543847237
1012007	Coriobacteriaceae	Actinomycetota	1	0.0019963304072207954
1012007	Desulfovibrionaceae	Pseudomonadota	1	0.0015328377453426062
1012007	Eggerthellaceae	Actinomycetota	1	0.0029571357770628937
1012007	Erysipelotrichaceae	Bacillota	1	0.017246439398159244
1012007	Eubacteriaceae	Bacillota	1	0.06852742404741988
1012007	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	0
1012007	Fusobacteriaceae	Fusobacteriota	6	0
1012007	Hydrogenophilaceae	Pseudomonadota	6	0.006321356041438286
1012007	Lachnospiraceae	Bacillota	1	0.07667616135336044
1012007	Lachnospiraceae	Bacillota	6	0
1012007	Lactobacillaceae	Bacillota	1	0.007178779119834928
1012007	Methanobacteriaceae	Euryarchaeota	1	0.0024690459660501626
1012007	Moraxellaceae	Pseudomonadota	1	0
1012007	Mycoplasmataceae	Mycoplasmatota	1	0.0011857045765923048
1012007	Odoribacteraceae	Bacteroidota	6	0.004380645030885918
1012007	Oscillospiraceae	Bacillota	1	0.01732289685280825
1012007	Oscillospiraceae	Bacillota	6	0.014657775629826706
1012007	Peptostreptococcaceae	Bacillota	1	0.0011293199136144351
1012007	Prevotellaceae	Bacteroidota	1	0.0011138904090085638
1012007	Prevotellaceae	Bacteroidota	6	0.2812261408920272
1012007	Rhodospirillaceae	Pseudomonadota	6	0.003154314239469373
1012007	Rikenellaceae	Bacteroidota	6	0.2144197784629101
1012007	Selenomonadaceae	Bacillota	1	0.06332141355173786
1012007	Spirochaetaceae	Spirochaetota	6	0.003531125632463836
1012007	Streptococcaceae	Bacillota	1	0.003813871667905229
1012007	Succinivibrionaceae	Pseudomonadota	1	0.001978246467329979
1012007	Sutterellaceae	Pseudomonadota	1	3.0922370670641227e-4
1012007	Sutterellaceae	Pseudomonadota	6	0.03399589583362632
1012007	Tannerellaceae	Bacteroidota	6	0.03757337164504646
1012007	Veillonellaceae	Bacillota	1	0.27033695257923984
1012008	Acetobacteraceae	Pseudomonadota	6	0.00122393644547741
1012008	Acidaminococcaceae	Bacillota	1	0.009720869091264283
1012008	Acidaminococcaceae	Bacillota	6	0.0718681622566588
1012008	Atopobiaceae	Actinomycetota	1	0.007404184666706241
1012008	Bacteroidaceae	Bacteroidota	6	0.21874927790866858
1012008	Barnesiellaceae	Bacteroidota	6	0.006522807015939543
1012008	Bifidobacteriaceae	Actinomycetota	1	0.17480422870420623
1012008	Christensenellaceae	Bacillota	1	3.864402614938296e-4
1012008	Clostridiaceae	Bacillota	1	0.029983923676708237
1012008	Coriobacteriaceae	Actinomycetota	1	0.02915823885581577
1012008	Coriobacteriaceae	Actinomycetota	1	0.001157050967311143
1012008	Desulfovibrionaceae	Pseudomonadota	1	0.002217264976408845
1012008	Eggerthellaceae	Actinomycetota	1	0.003968041138645573
1012008	Erysipelotrichaceae	Bacillota	1	0.011259657870039057
1012008	Eubacteriaceae	Bacillota	1	0.029830298807388755
1012008	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	4.1248201117676886e-4
1012008	Fusobacteriaceae	Fusobacteriota	6	7.058418669173364e-4
1012008	Hydrogenophilaceae	Pseudomonadota	6	0.0014526058759087362
1012008	Lachnospiraceae	Bacillota	1	0.11041285492721624
1012008	Lachnospiraceae	Bacillota	6	0
1012008	Lactobacillaceae	Bacillota	1	0.008663689982895779
1012008	Methanobacteriaceae	Euryarchaeota	1	0.0010203460689458843
1012008	Moraxellaceae	Pseudomonadota	1	0
1012008	Mycoplasmataceae	Mycoplasmatota	1	7.984997081306117e-5
1012008	Odoribacteraceae	Bacteroidota	6	0.012546600219567846
1012008	Oscillospiraceae	Bacillota	1	0.009416060037290765
1012008	Oscillospiraceae	Bacillota	6	0.00872654225409475
1012008	Peptostreptococcaceae	Bacillota	1	8.21768181607575e-4
1012008	Prevotellaceae	Bacteroidota	1	0.0022720011349213953
1012008	Prevotellaceae	Bacteroidota	6	0.38473818939818255
1012008	Rhodospirillaceae	Pseudomonadota	6	0.0016432564412804912
1012008	Rikenellaceae	Bacteroidota	6	0.1464653530136746
1012008	Selenomonadaceae	Bacillota	1	0.09713130896146277
1012008	Spirochaetaceae	Spirochaetota	6	0
1012008	Streptococcaceae	Bacillota	1	0.009081574920916845
1012008	Succinivibrionaceae	Pseudomonadota	1	0.002862278024103868
1012008	Sutterellaceae	Pseudomonadota	1	1.8037147366389023e-4
1012008	Sutterellaceae	Pseudomonadota	6	0.06498876967041793
1012008	Tannerellaceae	Bacteroidota	6	0.013035158190028923
1012008	Veillonellaceae	Bacillota	1	0.17101081958767855
1012009	Acetobacteraceae	Pseudomonadota	6	0.001474658911241116
1012009	Acidaminococcaceae	Bacillota	1	0.0035573114785467258
1012009	Acidaminococcaceae	Bacillota	6	0.08808958144769559
1012009	Atopobiaceae	Actinomycetota	1	0.004883462572680532
1012009	Bacteroidaceae	Bacteroidota	6	0.139104024166316
1012009	Barnesiellaceae	Bacteroidota	6	0.0018977294606018025
1012009	Bifidobacteriaceae	Actinomycetota	1	0.1001602540034292
1012009	Christensenellaceae	Bacillota	1	5.315060032078595e-4
1012009	Clostridiaceae	Bacillota	1	0.028065160157775527
1012009	Coriobacteriaceae	Actinomycetota	1	0.013891683783038617
1012009	Coriobacteriaceae	Actinomycetota	1	3.393122329084718e-4
1012009	Desulfovibrionaceae	Pseudomonadota	1	0.0015241333949988748
1012009	Eggerthellaceae	Actinomycetota	1	0.0016958114971161555
1012009	Erysipelotrichaceae	Bacillota	1	0.015204841062244318
1012009	Eubacteriaceae	Bacillota	1	0.04260392012906661
1012009	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	4.009407330712766e-4
1012009	Fusobacteriaceae	Fusobacteriota	6	7.307819996880163e-4
1012009	Hydrogenophilaceae	Pseudomonadota	6	0.024584820862286357
1012009	Lachnospiraceae	Bacillota	1	0.10781100436365093
1012009	Lachnospiraceae	Bacillota	6	8.253670350867734e-4
1012009	Lactobacillaceae	Bacillota	1	0.010688298105481367
1012009	Methanobacteriaceae	Euryarchaeota	1	0.0020260379570364484
1012009	Moraxellaceae	Pseudomonadota	1	0
1012009	Mycoplasmataceae	Mycoplasmatota	1	2.726401398582102e-4
1012009	Odoribacteraceae	Bacteroidota	6	0.006825868346215756
1012009	Oscillospiraceae	Bacillota	1	0.009926254120192048
1012009	Oscillospiraceae	Bacillota	6	0.002437109259065039
1012009	Peptostreptococcaceae	Bacillota	1	0.001616343824311377
1012009	Prevotellaceae	Bacteroidota	1	0.0011724951530346214
1012009	Prevotellaceae	Bacteroidota	6	0.5653254151104298
1012009	Rhodospirillaceae	Pseudomonadota	6	0.00399731461406759
1012009	Rikenellaceae	Bacteroidota	6	0.05460478778074488
1012009	Selenomonadaceae	Bacillota	1	0.05871409488556507
1012009	Spirochaetaceae	Spirochaetota	6	0
1012009	Streptococcaceae	Bacillota	1	0.007842000477128713
1012009	Succinivibrionaceae	Pseudomonadota	1	0.0016364766763805215
1012009	Sutterellaceae	Pseudomonadota	1	3.7934398360058296e-4
1012009	Sutterellaceae	Pseudomonadota	6	0.060461227379495955
1012009	Tannerellaceae	Bacteroidota	6	0.011507969645854382
1012009	Veillonellaceae	Bacillota	1	0.31190017666262027
1012010	Acetobacteraceae	Pseudomonadota	6	0
1012010	Acidaminococcaceae	Bacillota	1	0.008480321957025331
1012010	Acidaminococcaceae	Bacillota	6	0.05003930865842595
1012010	Atopobiaceae	Actinomycetota	1	0.004186508703253666
1012010	Bacteroidaceae	Bacteroidota	6	0.19877444402266145
1012010	Barnesiellaceae	Bacteroidota	6	0.00665969131482783
1012010	Bifidobacteriaceae	Actinomycetota	1	0.15504722735967724
1012010	Christensenellaceae	Bacillota	1	0
1012010	Clostridiaceae	Bacillota	1	0.07368306681634826
1012010	Coriobacteriaceae	Actinomycetota	1	0.023535791137332084
1012010	Coriobacteriaceae	Actinomycetota	1	0.0023694695060491083
1012010	Desulfovibrionaceae	Pseudomonadota	1	0.0016165300185829142
1012010	Eggerthellaceae	Actinomycetota	1	0.013182326854554444
1012010	Erysipelotrichaceae	Bacillota	1	0.009195131140207197
1012010	Eubacteriaceae	Bacillota	1	0.032337566279846346
1012010	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	0
1012010	Fusobacteriaceae	Fusobacteriota	6	0.017703580132082567
1012010	Hydrogenophilaceae	Pseudomonadota	6	0.07023555215764184
1012010	Lachnospiraceae	Bacillota	1	0.06677810045929526
1012010	Lachnospiraceae	Bacillota	6	0
1012010	Lactobacillaceae	Bacillota	1	0.009502573331351473
1012010	Methanobacteriaceae	Euryarchaeota	1	0.001973357333788239
1012010	Moraxellaceae	Pseudomonadota	1	0
1012010	Mycoplasmataceae	Mycoplasmatota	1	0.002676716706129099
1012010	Odoribacteraceae	Bacteroidota	6	0.016263436801699515
1012010	Oscillospiraceae	Bacillota	1	0.010133522425767247
1012010	Oscillospiraceae	Bacillota	6	0
1012010	Peptostreptococcaceae	Bacillota	1	0.002619966013614524
1012010	Prevotellaceae	Bacteroidota	1	0.0015738866234040018
1012010	Prevotellaceae	Bacteroidota	6	0.19645881032381943
1012010	Rhodospirillaceae	Pseudomonadota	6	0.013923744345879924
1012010	Rikenellaceae	Bacteroidota	6	0.20355254749993085
1012010	Selenomonadaceae	Bacillota	1	0.005075643636408051
1012010	Spirochaetaceae	Spirochaetota	6	0
1012010	Streptococcaceae	Bacillota	1	0.012151755998870892
1012010	Succinivibrionaceae	Pseudomonadota	1	0.0018364392445081213
1012010	Sutterellaceae	Pseudomonadota	1	0.0038336934117171708
1012010	Sutterellaceae	Pseudomonadota	6	0
1012010	Tannerellaceae	Bacteroidota	6	0.006966773174117673
1012010	Veillonellaceae	Bacillota	1	0.0809345665554358
1012011	Acetobacteraceae	Pseudomonadota	6	0.002786811733828523
1012011	Acidaminococcaceae	Bacillota	1	0.025901697037077273
1012011	Acidaminococcaceae	Bacillota	6	9.079161487355199e-4
1012011	Atopobiaceae	Actinomycetota	1	0.0014784754318638302
1012011	Bacteroidaceae	Bacteroidota	6	0.18997669900063183
1012011	Barnesiellaceae	Bacteroidota	6	0.017516228674581802
1012011	Bifidobacteriaceae	Actinomycetota	1	0.03685087744349162
1012011	Christensenellaceae	Bacillota	1	0.0017948850893075381
1012011	Clostridiaceae	Bacillota	1	0.09605197816950725
1012011	Coriobacteriaceae	Actinomycetota	1	0.006735887264256191
1012011	Coriobacteriaceae	Actinomycetota	1	0.001211201680158581
1012011	Desulfovibrionaceae	Pseudomonadota	1	0.021525320690262136
